amount,attemptCount,failureReason,priority,recommendedAction,recovered
18351.03,3,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,1
11013.73,2,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
16847.09,2,NETWORK_ERROR,LOW,SEND_REMINDER,1
10739.61,4,TIMEOUT,LOW,WAIT_AND_RETRY,0
3154.58,3,TIMEOUT,MEDIUM,WAIT_AND_RETRY,0
10692.75,4,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,0
8935.34,5,NETWORK_ERROR,LOW,ESCALATE_TO_HUMAN,0
18583.53,3,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
656.09,1,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
17657.49,2,TIMEOUT,LOW,ESCALATE_TO_HUMAN,1
16330.92,3,UNKNOWN,MEDIUM,STOP,0
10879.88,4,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
6535.02,1,DECLINED,HIGH,WAIT_AND_RETRY,1
9229.64,1,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
4449.36,3,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
15846.07,5,TIMEOUT,HIGH,WAIT_AND_RETRY,0
19630.18,4,TIMEOUT,HIGH,SEND_REMINDER,0
17690.94,3,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18250.85,4,DECLINED,MEDIUM,STOP,0
19768.78,2,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
8627.11,2,UNKNOWN,LOW,WAIT_AND_RETRY,1
10024.66,2,TIMEOUT,CRITICAL,SEND_REMINDER,1
4837.47,5,DECLINED,HIGH,SEND_REMINDER,0
12907.68,1,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4657.3,3,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,1
18141.98,2,TIMEOUT,CRITICAL,STOP,1
8902.98,1,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,0
1136.93,2,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
11022.06,2,TIMEOUT,LOW,ESCALATE_TO_HUMAN,0
6298.11,2,TIMEOUT,CRITICAL,SEND_REMINDER,1
6131.7,5,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9675.3,3,DECLINED,CRITICAL,SEND_REMINDER,0
8511.68,5,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,1
7690.24,1,INSUFFICIENT_FUNDS,MEDIUM,STOP,0
5220.11,4,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
12159.9,1,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,1
18331.03,1,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,1
8374.82,4,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
19751.69,1,DECLINED,LOW,WAIT_AND_RETRY,1
11355.61,2,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9823.57,3,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
4922.82,1,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,1
9163.87,2,INSUFFICIENT_FUNDS,MEDIUM,STOP,0
13285.83,2,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
18345.97,4,UNKNOWN,LOW,STOP,0
17532.52,2,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10710.71,4,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,0
18493.98,1,NETWORK_ERROR,HIGH,SEND_REMINDER,1
4269.56,4,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,0
131.41,1,DECLINED,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3495.62,3,TIMEOUT,MEDIUM,SEND_REMINDER,1
10102.01,1,DECLINED,MEDIUM,SEND_REMINDER,1
15023.32,2,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
12525.99,2,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
5607.57,3,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,1
15234.62,1,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
15805.22,1,NETWORK_ERROR,MEDIUM,STOP,0
7575.75,5,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
12126.99,3,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
18825.72,4,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
16144.78,1,DECLINED,CRITICAL,SEND_REMINDER,1
2545.6,5,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
13755.08,4,UNKNOWN,CRITICAL,SEND_REMINDER,1
12797.66,3,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,0
14742.68,4,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,0
15899.81,3,DECLINED,CRITICAL,WAIT_AND_RETRY,0
5947.87,2,TIMEOUT,LOW,SEND_REMINDER,1
1833.09,5,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
9695.15,5,TIMEOUT,MEDIUM,SEND_REMINDER,1
18889.78,1,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,1
18586.45,4,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19034.93,1,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
6722.74,2,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14377.11,4,UNKNOWN,CRITICAL,SEND_REMINDER,0
2402.23,1,NETWORK_ERROR,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18750.49,1,UNKNOWN,HIGH,SEND_REMINDER,0
19085.97,5,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,0
3878.17,4,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
18685.11,2,UNKNOWN,MEDIUM,WAIT_AND_RETRY,1
10812.03,4,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10046.67,4,TIMEOUT,HIGH,SEND_REMINDER,0
16997.64,1,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
13803.14,3,UNKNOWN,CRITICAL,SEND_REMINDER,0
14112.4,4,NETWORK_ERROR,HIGH,SEND_REMINDER,0
4291.2,2,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,1
6052.13,2,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
9521.09,3,DECLINED,CRITICAL,WAIT_AND_RETRY,0
5732.49,2,UNKNOWN,CRITICAL,WAIT_AND_RETRY,1
15070.1,5,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,0
11585.43,4,DECLINED,HIGH,SEND_REMINDER,0
16106.73,2,NETWORK_ERROR,HIGH,STOP,1
15731.44,2,DECLINED,CRITICAL,SEND_REMINDER,0
2011.35,4,TIMEOUT,LOW,WAIT_AND_RETRY,0
13036.95,5,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
2464.17,4,DECLINED,HIGH,STOP,0
13090.66,4,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
13098.59,3,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
9835.45,5,TIMEOUT,LOW,STOP,0
11495.35,3,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,1
12927.47,4,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
14303.99,5,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
16367.51,5,DECLINED,LOW,STOP,0
10825.74,1,TIMEOUT,LOW,SEND_REMINDER,0
13934.8,1,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
2663.44,2,TIMEOUT,LOW,STOP,1
15086.07,1,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3514.9,1,TIMEOUT,HIGH,WAIT_AND_RETRY,0
10436.92,3,UNKNOWN,CRITICAL,SEND_REMINDER,0
13932.52,5,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,0
990.24,1,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
4382.74,2,UNKNOWN,MEDIUM,STOP,0
2656.99,5,DECLINED,LOW,STOP,0
7697.47,2,DECLINED,CRITICAL,WAIT_AND_RETRY,0
13562.86,2,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
5461.05,2,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,0
6395.57,4,DECLINED,LOW,STOP,0
5475.49,5,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,1
1870.59,3,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,1
2049.14,2,DECLINED,LOW,WAIT_AND_RETRY,1
14593.72,3,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
14039.07,3,UNKNOWN,HIGH,STOP,1
1054.47,3,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
13588.46,5,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
5255.31,5,TIMEOUT,MEDIUM,SEND_REMINDER,1
14734.91,1,INSUFFICIENT_FUNDS,MEDIUM,STOP,0
9209.95,4,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
19057.06,5,TIMEOUT,HIGH,WAIT_AND_RETRY,0
8189.64,3,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
18902.85,2,UNKNOWN,LOW,WAIT_AND_RETRY,0
11127.78,4,NETWORK_ERROR,CRITICAL,STOP,0
2814.92,4,UNKNOWN,LOW,ESCALATE_TO_HUMAN,1
3884.66,1,DECLINED,HIGH,SEND_REMINDER,0
13257.36,5,UNKNOWN,LOW,STOP,0
3453.79,5,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
2753.04,3,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
7528.35,1,INSUFFICIENT_FUNDS,MEDIUM,STOP,0
17170.34,3,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
144.46,5,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19186.79,5,NETWORK_ERROR,CRITICAL,STOP,0
1244.18,1,UNKNOWN,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
2232.56,3,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
8673.0,2,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,1
9799.5,2,INSUFFICIENT_FUNDS,MEDIUM,ESCALATE_TO_HUMAN,1
6055.77,4,TIMEOUT,HIGH,WAIT_AND_RETRY,0
13159.96,4,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
215.62,2,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
7951.47,3,NETWORK_ERROR,MEDIUM,SEND_REMINDER,0
19198.01,3,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
16016.42,2,INSUFFICIENT_FUNDS,CRITICAL,STOP,0
14863.67,4,TIMEOUT,LOW,WAIT_AND_RETRY,0
2609.86,3,UNKNOWN,LOW,SEND_REMINDER,1
16613.73,4,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
5716.25,1,DECLINED,MEDIUM,STOP,0
10273.67,2,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
5022.35,4,TIMEOUT,CRITICAL,WAIT_AND_RETRY,0
10096.45,2,TIMEOUT,MEDIUM,SEND_REMINDER,1
8085.53,3,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,1
4072.91,1,DECLINED,CRITICAL,STOP,0
12702.87,2,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
10246.29,1,INSUFFICIENT_FUNDS,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
18865.68,4,TIMEOUT,HIGH,WAIT_AND_RETRY,1
110.66,3,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
12169.78,4,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
6156.7,1,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
16219.7,5,UNKNOWN,HIGH,SEND_REMINDER,0
4279.66,4,NETWORK_ERROR,LOW,SEND_REMINDER,0
12076.52,1,UNKNOWN,MEDIUM,SEND_REMINDER,0
18517.46,1,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19793.93,2,UNKNOWN,MEDIUM,WAIT_AND_RETRY,1
8422.43,3,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14374.78,4,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,0
19053.64,1,TIMEOUT,HIGH,SEND_REMINDER,1
19120.48,1,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
17418.09,1,TIMEOUT,CRITICAL,STOP,1
15609.51,4,UNKNOWN,HIGH,SEND_REMINDER,0
3284.06,2,UNKNOWN,LOW,STOP,0
14184.31,5,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,0
5443.44,1,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
5907.68,2,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
1125.25,2,TIMEOUT,LOW,WAIT_AND_RETRY,1
12690.39,3,INSUFFICIENT_FUNDS,LOW,STOP,0
2758.87,5,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,0
307.12,3,TIMEOUT,HIGH,SEND_REMINDER,1
411.21,5,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
12722.68,5,TIMEOUT,CRITICAL,SEND_REMINDER,1
4157.98,4,TIMEOUT,CRITICAL,SEND_REMINDER,0
8734.68,2,DECLINED,LOW,ESCALATE_TO_HUMAN,1
3782.06,2,TIMEOUT,CRITICAL,SEND_REMINDER,1
518.84,2,TIMEOUT,CRITICAL,STOP,1
2956.09,4,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
10582.89,1,UNKNOWN,LOW,ESCALATE_TO_HUMAN,1
2289.71,1,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
5426.36,5,NETWORK_ERROR,LOW,WAIT_AND_RETRY,1
16383.28,1,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,0
17858.57,2,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,1
1211.92,3,UNKNOWN,LOW,WAIT_AND_RETRY,0
2146.02,3,NETWORK_ERROR,CRITICAL,SEND_REMINDER,1
4563.82,2,DECLINED,CRITICAL,SEND_REMINDER,0
5808.24,4,NETWORK_ERROR,CRITICAL,SEND_REMINDER,0
4568.0,3,INSUFFICIENT_FUNDS,LOW,STOP,0
7273.82,1,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
6763.4,2,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
5811.41,1,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
16233.32,1,NETWORK_ERROR,MEDIUM,SEND_REMINDER,1
7872.93,4,NETWORK_ERROR,LOW,STOP,0
14561.48,2,NETWORK_ERROR,HIGH,SEND_REMINDER,1
7761.85,3,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
8337.49,3,TIMEOUT,MEDIUM,ESCALATE_TO_HUMAN,1
9992.34,5,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
14326.93,5,UNKNOWN,MEDIUM,WAIT_AND_RETRY,1
157.04,1,INSUFFICIENT_FUNDS,CRITICAL,SEND_REMINDER,0
1285.59,3,INSUFFICIENT_FUNDS,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
16721.52,5,DECLINED,MEDIUM,SEND_REMINDER,0
1211.73,2,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,1
13952.84,4,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,0
1568.03,5,TIMEOUT,LOW,SEND_REMINDER,1
1671.97,1,NETWORK_ERROR,CRITICAL,SEND_REMINDER,1
9448.32,2,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,1
6813.01,1,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,1
12884.84,5,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
8530.05,4,UNKNOWN,HIGH,STOP,0
14216.12,4,TIMEOUT,HIGH,WAIT_AND_RETRY,0
19560.73,2,TIMEOUT,CRITICAL,STOP,1
7906.59,5,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
13088.73,4,DECLINED,MEDIUM,WAIT_AND_RETRY,0
12968.28,2,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,1
12103.48,3,NETWORK_ERROR,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
2218.64,2,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
4114.35,1,TIMEOUT,HIGH,WAIT_AND_RETRY,0
11339.46,5,DECLINED,LOW,WAIT_AND_RETRY,0
18875.83,1,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,1
6358.0,4,INSUFFICIENT_FUNDS,MEDIUM,WAIT_AND_RETRY,1
17940.57,5,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,0
7704.02,5,NETWORK_ERROR,HIGH,SEND_REMINDER,1
9315.81,1,TIMEOUT,MEDIUM,SEND_REMINDER,1
3304.84,5,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,0
6846.51,3,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
15506.08,4,TIMEOUT,MEDIUM,STOP,0
19164.51,5,DECLINED,LOW,WAIT_AND_RETRY,0
17422.1,5,NETWORK_ERROR,CRITICAL,WAIT_AND_RETRY,1
3477.38,3,TIMEOUT,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
7132.03,1,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
19571.83,4,TIMEOUT,LOW,STOP,0
7333.09,3,DECLINED,CRITICAL,STOP,0
2666.79,3,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
8322.57,4,INSUFFICIENT_FUNDS,LOW,STOP,0
1235.47,2,UNKNOWN,LOW,SEND_REMINDER,0
5884.15,2,UNKNOWN,CRITICAL,WAIT_AND_RETRY,1
17495.76,1,INSUFFICIENT_FUNDS,CRITICAL,ESCALATE_TO_HUMAN,0
18012.52,4,NETWORK_ERROR,LOW,SEND_REMINDER,0
18357.46,4,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
6413.97,5,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,0
9146.12,5,TIMEOUT,CRITICAL,SEND_REMINDER,0
6471.71,1,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
7293.71,4,DECLINED,MEDIUM,WAIT_AND_RETRY,0
556.56,4,INSUFFICIENT_FUNDS,HIGH,SEND_REMINDER,1
1478.26,4,NETWORK_ERROR,HIGH,ESCALATE_TO_HUMAN,0
10543.08,3,TIMEOUT,LOW,WAIT_AND_RETRY,0
8627.83,3,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
9684.34,5,TIMEOUT,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
11449.31,1,UNKNOWN,MEDIUM,WAIT_AND_RETRY,0
11611.94,2,INSUFFICIENT_FUNDS,HIGH,WAIT_AND_RETRY,1
9227.32,2,DECLINED,HIGH,WAIT_AND_RETRY,0
13511.51,3,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
17159.61,4,UNKNOWN,LOW,WAIT_AND_RETRY,1
19582.74,4,UNKNOWN,MEDIUM,STOP,0
7026.9,2,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
422.21,3,UNKNOWN,LOW,ESCALATE_TO_HUMAN,0
9174.35,4,INSUFFICIENT_FUNDS,HIGH,STOP,0
19484.0,3,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,1
3620.21,5,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
13226.15,4,INSUFFICIENT_FUNDS,LOW,WAIT_AND_RETRY,0
2165.86,1,UNKNOWN,CRITICAL,WAIT_AND_RETRY,1
15059.36,5,NETWORK_ERROR,CRITICAL,STOP,0
749.45,3,DECLINED,MEDIUM,SEND_REMINDER,0
11076.6,1,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
15895.65,4,DECLINED,CRITICAL,WAIT_AND_RETRY,0
15665.7,5,INSUFFICIENT_FUNDS,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
18063.19,4,TIMEOUT,LOW,ESCALATE_TO_HUMAN,1
622.31,3,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
11486.53,4,TIMEOUT,CRITICAL,SEND_REMINDER,0
7927.02,1,UNKNOWN,CRITICAL,SEND_REMINDER,0
7869.19,2,DECLINED,HIGH,STOP,0
4696.29,2,UNKNOWN,LOW,STOP,0
16876.31,3,UNKNOWN,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1955.98,4,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,0
10919.08,1,UNKNOWN,CRITICAL,WAIT_AND_RETRY,0
2697.91,4,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,0
4512.93,2,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,0
13219.23,3,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
11629.16,1,NETWORK_ERROR,CRITICAL,STOP,1
2922.52,3,TIMEOUT,LOW,WAIT_AND_RETRY,1
7291.81,2,DECLINED,LOW,ESCALATE_TO_HUMAN,0
8333.53,4,NETWORK_ERROR,MEDIUM,ESCALATE_TO_HUMAN,1
6340.34,4,TIMEOUT,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
3655.67,5,UNKNOWN,LOW,WAIT_AND_RETRY,0
19875.42,4,UNKNOWN,LOW,SEND_REMINDER,0
5164.57,1,TIMEOUT,LOW,STOP,1
10283.72,2,TIMEOUT,HIGH,WAIT_AND_RETRY,0
687.0,2,TIMEOUT,LOW,SEND_REMINDER,1
9683.34,1,INSUFFICIENT_FUNDS,HIGH,ESCALATE_TO_HUMAN,0
9966.45,5,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
13772.44,3,DECLINED,LOW,STOP,0
11792.82,2,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,0
8532.37,3,INSUFFICIENT_FUNDS,LOW,STOP,0
4074.44,3,INSUFFICIENT_FUNDS,LOW,ESCALATE_TO_HUMAN,1
771.82,5,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
17557.32,5,INSUFFICIENT_FUNDS,CRITICAL,WAIT_AND_RETRY,1
16199.91,4,TIMEOUT,HIGH,SEND_REMINDER,1
13173.4,3,TIMEOUT,HIGH,WAIT_AND_RETRY,1
13797.02,3,TIMEOUT,CRITICAL,STOP,0
17985.01,5,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
10592.52,1,UNKNOWN,HIGH,STOP,0
16167.79,1,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,1
6470.42,2,NETWORK_ERROR,CRITICAL,ESCALATE_TO_HUMAN,1
5560.87,1,NETWORK_ERROR,CRITICAL,SEND_REMINDER,1
11864.3,2,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
15687.78,5,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
19340.39,1,UNKNOWN,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
1482.14,1,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
6981.91,1,UNKNOWN,HIGH,ESCALATE_TO_HUMAN,0
7927.22,4,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
2144.6,2,NETWORK_ERROR,LOW,SEND_REMINDER,1
6524.89,4,TIMEOUT,MEDIUM,WAIT_AND_RETRY,1
18055.3,3,UNKNOWN,LOW,WAIT_AND_RETRY,1
15720.39,1,NETWORK_ERROR,HIGH,WAIT_AND_RETRY,1
13789.64,4,INSUFFICIENT_FUNDS,MEDIUM,SEND_REMINDER,0
2486.04,3,TIMEOUT,CRITICAL,ESCALATE_TO_HUMAN,1
10483.1,2,UNKNOWN,CRITICAL,ESCALATE_TO_HUMAN,0
6506.04,4,TIMEOUT,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
14256.49,3,UNKNOWN,MEDIUM,SEND_REMINDER,0
1595.37,4,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,0
9416.19,4,TIMEOUT,CRITICAL,WAIT_AND_RETRY,1
16298.51,5,UNKNOWN,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
13140.26,5,NETWORK_ERROR,MEDIUM,SEND_REMINDER,0
7772.96,4,UNKNOWN,MEDIUM,ESCALATE_TO_HUMAN,1
5628.98,2,INSUFFICIENT_FUNDS,LOW,SEND_REMINDER,1
2232.75,1,TIMEOUT,LOW,ESCALATE_TO_HUMAN,1
668.87,5,DECLINED,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
11051.05,3,DECLINED,MEDIUM,SEND_REMINDER,0
8673.88,3,NETWORK_ERROR,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
1077.77,4,DECLINED,MEDIUM,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
3615.24,3,UNKNOWN,CRITICAL,STOP,0
13655.09,2,NETWORK_ERROR,MEDIUM,WAIT_AND_RETRY,1
810.19,3,TIMEOUT,LOW,STOP,1
4606.65,5,DECLINED,CRITICAL,ESCALATE_TO_HUMAN,0
14705.1,3,DECLINED,MEDIUM,SEND_REMINDER,0
7017.9,3,UNKNOWN,HIGH,WAIT_AND_RETRY,1
10114.48,5,DECLINED,HIGH,SEND_REMINDER,0
13660.71,2,TIMEOUT,HIGH,ESCALATE_TO_HUMAN,1
353.42,4,DECLINED,HIGH,WAIT_AND_RETRY,0
5350.26,1,TIMEOUT,LOW,STOP,1
9529.22,1,DECLINED,MEDIUM,ESCALATE_TO_HUMAN,1
16396.64,5,INSUFFICIENT_FUNDS,MEDIUM,STOP,0
15124.35,1,NETWORK_ERROR,HIGH,OFFER_ALTERNATIVE_PAYMENT_METHOD,1
14722.82,5,INSUFFICIENT_FUNDS,CRITICAL,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
369.86,3,INSUFFICIENT_FUNDS,HIGH,STOP,0
17153.43,5,DECLINED,LOW,OFFER_ALTERNATIVE_PAYMENT_METHOD,0
14591.49,1,TIMEOUT,CRITICAL,SEND_REMINDER,1
2918.5,4,NETWORK_ERROR,MEDIUM,STOP,0
19468.48,3,TIMEOUT,LOW,SEND_REMINDER,0
7617.79,1,INSUFFICIENT_FUNDS,CRITICAL,STOP,1
